Group,Sample,Path,Shape,RawTrueFraction,FinalPorosity,Inverted,CleanPorosity,SmallObjectMinSize,Connectivity,NumPores,NumThroats,MeanCN_AllPores,MeanCN_ConnectedPores,MedianCN_AllPores,MaxCN,FracCN0,FracCN1,FracCN2,FracCN_ge3,FracCN_ge4,RuntimeSeconds
GT,sample_z512_y256_x640.npy,..\dataset\NPY\Bentheimer\sample_z512_y256_x640.npy,256x256x256,0.7268513441085815,0.27314865589141846,True,0.27289170026779175,34,3,1463,2000,2.734107997265892,3.1031807602792862,2.0,31,0.11893369788106631,0.367053998632946,0.1038961038961039,0.4101161995898838,0.29460013670539986,13.65034794807434
GT,sample_z512_y384_x0.npy,..\dataset\NPY\Bentheimer\sample_z512_y384_x0.npy,256x256x256,0.7334747910499573,0.2665252089500427,True,0.2663414478302002,34,3,1595,2440,3.0595611285266457,3.299526707234618,2.0,43,0.07272727272727272,0.3592476489028213,0.10344827586206896,0.464576802507837,0.33918495297805645,13.318899631500244
GT,sample_z512_y384_x128.npy,..\dataset\NPY\Bentheimer\sample_z512_y384_x128.npy,256x256x256,0.7447448372840881,0.25525516271591187,True,0.25505220890045166,34,3,1509,2264,3.0006626905235256,3.2883079157588964,2.0,27,0.0874751491053678,0.3465871438038436,0.09874088800530152,0.4671968190854871,0.3320079522862823,12.714730501174927
GT,sample_z512_y384_x256.npy,..\dataset\NPY\Bentheimer\sample_z512_y384_x256.npy,256x256x256,0.7562605142593384,0.24373948574066162,True,0.24350875616073608,34,3,1431,2081,2.9084556254367575,3.231366459627329,2.0,16,0.09993011879804332,0.33962264150943394,0.09643605870020965,0.4640111809923131,0.3389238294898672,13.742776870727539
GT,sample_z512_y384_x384.npy,..\dataset\NPY\Bentheimer\sample_z512_y384_x384.npy,256x256x256,0.7353322505950928,0.2646677494049072,True,0.26443564891815186,34,3,1495,2176,2.911036789297659,3.238095238095238,2.0,44,0.10100334448160535,0.34180602006688965,0.1117056856187291,0.4454849498327759,0.3357859531772575,13.6956946849823
GT,sample_z512_y384_x512.npy,..\dataset\NPY\Bentheimer\sample_z512_y384_x512.npy,256x256x256,0.7281607389450073,0.2718392610549927,True,0.27160805463790894,34,3,1427,2018,2.828311142256482,3.1905138339920946,2.0,38,0.11352487736510161,0.34688156972669937,0.10861948142957253,0.4309740714786265,0.3118430273300631,13.958807229995728
GT,sample_z512_y384_x640.npy,..\dataset\NPY\Bentheimer\sample_z512_y384_x640.npy,256x256x256,0.7315508723258972,0.2684491276741028,True,0.268205463886261,34,3,1366,1858,2.720351390922401,3.0966666666666667,2.0,23,0.12152269399707175,0.3762811127379209,0.09077598828696926,0.41142020497803805,0.2913616398243045,12.893703937530518
GT,sample_z512_y512_x0.npy,..\dataset\NPY\Bentheimer\sample_z512_y512_x0.npy,256x256x256,0.7486001253128052,0.2513998746871948,True,0.2512166500091553,34,3,1401,2060,2.940756602426838,3.1790123456790123,2.0,29,0.07494646680942184,0.35688793718772305,0.08850820842255532,0.4796573875802998,0.3461812990720914,12.425811290740967
GT,sample_z512_y512_x128.npy,..\dataset\NPY\Bentheimer\sample_z512_y512_x128.npy,256x256x256,0.7267676591873169,0.2732323408126831,True,0.2730323076248169,34,3,1431,2120,2.962962962962963,3.202416918429003,2.0,28,0.07477288609364081,0.3556953179594689,0.1090146750524109,0.4605171208944794,0.32005590496156533,14.222611665725708
GT,sample_z512_y512_x256.npy,..\dataset\NPY\Bentheimer\sample_z512_y512_x256.npy,256x256x256,0.7379817962646484,0.26201820373535156,True,0.26179081201553345,34,3,1553,2280,2.936252414681262,3.1955150665732304,2.0,27,0.08113329040566646,0.360592401802962,0.10624597553122987,0.45202833226014166,0.3200257566001288,14.67428207397461
GT,sample_z512_y512_x384.npy,..\dataset\NPY\Bentheimer\sample_z512_y512_x384.npy,256x256x256,0.7501413822174072,0.24985861778259277,True,0.24961137771606445,34,3,1635,2388,2.921100917431193,3.2183288409703503,2.0,19,0.09235474006116208,0.346177370030581,0.10091743119266056,0.46055045871559636,0.3308868501529052,13.681789636611938
GT,sample_z512_y512_x512.npy,..\dataset\NPY\Bentheimer\sample_z512_y512_x512.npy,256x256x256,0.7483256459236145,0.2516743540763855,True,0.2514348030090332,34,3,1543,2222,2.880103694102398,3.2273057371096585,2.0,23,0.10758263123784835,0.3311730395333765,0.11341542449773169,0.4478289047310434,0.32274789371354506,13.632030248641968
GT,sample_z512_y512_x640.npy,..\dataset\NPY\Bentheimer\sample_z512_y512_x640.npy,256x256x256,0.7434073090553284,0.25659269094467163,True,0.2563375234603882,34,3,1464,2037,2.7827868852459017,3.160589604344453,2.0,22,0.11953551912568305,0.3442622950819672,0.10860655737704918,0.4275956284153005,0.3005464480874317,13.588734865188599
GT,sample_z512_y640_x0.npy,..\dataset\NPY\Bentheimer\sample_z512_y640_x0.npy,256x256x256,0.7664008140563965,0.23359918594360352,True,0.23338842391967773,34,3,1368,1983,2.8991228070175437,3.1576433121019107,2.0,20,0.08187134502923976,0.34576023391812866,0.10014619883040936,0.4722222222222222,0.3399122807017544,12.713622093200684
GT,sample_z512_y640_x128.npy,..\dataset\NPY\Bentheimer\sample_z512_y640_x128.npy,256x256x256,0.7220771312713623,0.2779228687286377,True,0.27771705389022827,34,3,1537,2275,2.9603122966818476,3.19971870604782,2.0,38,0.07482108002602472,0.3597918022121015,0.09954456733897202,0.46584255042290174,0.33311646063760575,13.60898208618164
GT,sample_z512_y640_x256.npy,..\dataset\NPY\Bentheimer\sample_z512_y640_x256.npy,256x256x256,0.7284373044967651,0.27156269550323486,True,0.27134716510772705,34,3,1669,2451,2.93708807669263,3.2102161100196462,2.0,35,0.08508088675853805,0.35530257639304974,0.09886159376872379,0.46075494307968845,0.32953864589574594,13.75740098953247
GT,sample_z512_y640_x384.npy,..\dataset\NPY\Bentheimer\sample_z512_y640_x384.npy,256x256x256,0.749126136302948,0.250873863697052,True,0.25063109397888184,34,3,1611,2427,3.0130353817504654,3.313310580204778,2.0,29,0.09062693978895096,0.34761018001241467,0.09559279950341402,0.46617008069522037,0.34016139044072,12.853170156478882
GT,sample_z512_y640_x512.npy,..\dataset\NPY\Bentheimer\sample_z512_y640_x512.npy,256x256x256,0.7639058232307434,0.2360941767692566,True,0.2358238697052002,34,3,1889,2850,3.0174695606140816,3.325554259043174,2.0,29,0.092641609317099,0.3112758073054526,0.1254632080465855,0.4706193753308629,0.33986236103758605,14.745822429656982
GT,sample_z512_y640_x640.npy,..\dataset\NPY\Bentheimer\sample_z512_y640_x640.npy,256x256x256,0.7636892199516296,0.23631078004837036,True,0.23602020740509033,34,3,1893,2698,2.850501848917063,3.189125295508274,2.0,29,0.10618066561014262,0.31695721077654515,0.12731114632857898,0.44955097728473326,0.3201267828843106,14.880234241485596
GT,sample_z640_y0_x0.npy,..\dataset\NPY\Bentheimer\sample_z640_y0_x0.npy,256x256x256,0.7468275427818298,0.25317245721817017,True,0.2529675364494324,34,3,1551,2396,3.089619600257898,3.3440334961618983,2.0,26,0.07607994842037395,0.3365570599613153,0.10702772404900064,0.4803352675693101,0.3610573823339781,13.696664094924927
GT,sample_z640_y0_x128.npy,..\dataset\NPY\Bentheimer\sample_z640_y0_x128.npy,256x256x256,0.7466963529586792,0.2533036470413208,True,0.2530825138092041,34,3,1610,2429,3.017391304347826,3.3160409556313994,2.0,26,0.09006211180124224,0.3347826086956522,0.1062111801242236,0.468944099378882,0.34596273291925467,13.039154052734375
GT,sample_z640_y0_x256.npy,..\dataset\NPY\Bentheimer\sample_z640_y0_x256.npy,256x256x256,0.7345786690711975,0.2654213309288025,True,0.26520252227783203,34,3,1520,2216,2.9157894736842107,3.2139231327048585,2.0,35,0.09276315789473684,0.3519736842105263,0.10460526315789474,0.4506578947368421,0.33092105263157895,14.287670850753784
GT,sample_z640_y0_x384.npy,..\dataset\NPY\Bentheimer\sample_z640_y0_x384.npy,256x256x256,0.7265480756759644,0.27345192432403564,True,0.2732040286064148,34,3,1591,2302,2.893777498428661,3.210599721059972,2.0,37,0.09868007542426147,0.3500942803268385,0.1049654305468259,0.4462602137020742,0.3192960402262728,14.761478662490845
GT,sample_z640_y0_x512.npy,..\dataset\NPY\Bentheimer\sample_z640_y0_x512.npy,256x256x256,0.7241615056991577,0.2758384943008423,True,0.2755544185638428,34,3,1744,2428,2.7844036697247705,3.1471160077770577,2.0,48,0.11525229357798165,0.3486238532110092,0.10321100917431193,0.4329128440366973,0.3125,15.444091320037842
GT,sample_z640_y0_x640.npy,..\dataset\NPY\Bentheimer\sample_z640_y0_x640.npy,256x256x256,0.7175962924957275,0.28240370750427246,True,0.28211939334869385,34,3,1787,2467,2.761052042529379,3.1227848101265825,2.0,38,0.11583659764969222,0.35982092893116957,0.09904868494683827,0.4252937884722999,0.302182428651371,15.055243015289307
GT,sample_z640_y128_x0.npy,..\dataset\NPY\Bentheimer\sample_z640_y128_x0.npy,256x256x256,0.7338259220123291,0.2661740779876709,True,0.2659794092178345,34,3,1430,2209,3.0895104895104897,3.3622526636225265,2.0,26,0.08111888111888112,0.33356643356643356,0.1006993006993007,0.4846153846153846,0.3356643356643357,13.710683107376099
GT,sample_z640_y128_x128.npy,..\dataset\NPY\Bentheimer\sample_z640_y128_x128.npy,256x256x256,0.7392053008079529,0.2607946991920471,True,0.2605970501899719,34,3,1553,2374,3.0573084352865423,3.317959468902865,2.0,25,0.07855763039278815,0.33676754668383774,0.10495814552479073,0.47971667739858337,0.34642627173213136,13.222462892532349
GT,sample_z640_y128_x256.npy,..\dataset\NPY\Bentheimer\sample_z640_y128_x256.npy,256x256x256,0.7371929287910461,0.26280707120895386,True,0.2625824213027954,34,3,1616,2427,3.003712871287129,3.264290517821116,2.0,33,0.07982673267326733,0.3521039603960396,0.1021039603960396,0.4659653465346535,0.33910891089108913,14.414548397064209
GT,sample_z640_y128_x384.npy,..\dataset\NPY\Bentheimer\sample_z640_y128_x384.npy,256x256x256,0.71579909324646,0.28420090675354004,True,0.28395402431488037,34,3,1593,2344,2.942875078468299,3.2990851513019,2.0,37,0.10797237915881984,0.3370998116760829,0.09667294413057125,0.45825486503452606,0.32454488386691777,14.644761800765991
GT,sample_z640_y128_x512.npy,..\dataset\NPY\Bentheimer\sample_z640_y128_x512.npy,256x256x256,0.7255509495735168,0.27444905042648315,True,0.2741803526878357,34,3,1701,2352,2.765432098765432,3.161290322580645,2.0,27,0.12522045855379188,0.3509700176366843,0.09347442680776014,0.43033509700176364,0.31099353321575546,14.906718730926514
GT,sample_z640_y128_x640.npy,..\dataset\NPY\Bentheimer\sample_z640_y128_x640.npy,256x256x256,0.7330964207649231,0.2669035792350769,True,0.2666119933128357,34,3,1623,2224,2.74060382008626,3.0953375086986776,2.0,22,0.11460258780036968,0.36352433764633396,0.10104744300677758,0.4208256315465188,0.3006777572396796,14.005184650421143
GT,sample_z640_y256_x0.npy,..\dataset\NPY\Bentheimer\sample_z640_y256_x0.npy,256x256x256,0.7195571064949036,0.28044289350509644,True,0.28026849031448364,34,3,1369,2233,3.262235208181154,3.5444444444444443,2.0,38,0.07962016070124178,0.3338203067932798,0.09422936449963477,0.49233016800584367,0.36011687363038714,13.20961308479309
GT,sample_z640_y256_x128.npy,..\dataset\NPY\Bentheimer\sample_z640_y256_x128.npy,256x256x256,0.7358661890029907,0.2641338109970093,True,0.2639382481575012,34,3,1490,2313,3.104697986577181,3.389010989010989,2.0,27,0.08389261744966443,0.34630872483221475,0.09664429530201342,0.47315436241610737,0.35503355704697986,13.073145866394043
GT,sample_z640_y256_x256.npy,..\dataset\NPY\Bentheimer\sample_z640_y256_x256.npy,256x256x256,0.7476035952568054,0.2523964047431946,True,0.25216323137283325,34,3,1468,2154,2.9346049046321525,3.219730941704036,2.0,31,0.0885558583106267,0.3467302452316076,0.10626702997275204,0.45844686648501365,0.3310626702997275,13.69290542602539
GT,sample_z640_y256_x384.npy,..\dataset\NPY\Bentheimer\sample_z640_y256_x384.npy,256x256x256,0.7124497294425964,0.28755027055740356,True,0.2873344421386719,34,3,1483,2103,2.8361429534726903,3.162406015037594,2.0,41,0.10316925151719487,0.3526635198921106,0.11800404585300067,0.4261631827376939,0.29669588671611596,14.63605284690857
GT,sample_z640_y256_x512.npy,..\dataset\NPY\Bentheimer\sample_z640_y256_x512.npy,256x256x256,0.702490508556366,0.29750949144363403,True,0.29729604721069336,34,3,1506,2135,2.8353253652058434,3.2033008252063015,2.0,32,0.1148738379814077,0.3472775564409031,0.11221779548472775,0.4256308100929615,0.3094289508632138,14.39354658126831
GT,sample_z640_y256_x640.npy,..\dataset\NPY\Bentheimer\sample_z640_y256_x640.npy,256x256x256,0.7218647599220276,0.2781352400779724,True,0.27789562940597534,34,3,1567,2245,2.8653477983407787,3.218637992831541,2.0,25,0.10976388002552648,0.3503509891512444,0.10848755583918315,0.43139757498404596,0.3178047223994895,14.079866886138916
GT,sample_z640_y384_x0.npy,..\dataset\NPY\Bentheimer\sample_z640_y384_x0.npy,256x256x256,0.7023573517799377,0.29764264822006226,True,0.29745805263519287,34,3,1432,2225,3.107541899441341,3.378891419893698,2.0,36,0.08030726256983241,0.35963687150837986,0.10125698324022346,0.45879888268156427,0.34217877094972066,14.41003942489624
GT,sample_z640_y384_x128.npy,..\dataset\NPY\Bentheimer\sample_z640_y384_x128.npy,256x256x256,0.7377868294715881,0.26221317052841187,True,0.2620088458061218,34,3,1413,2103,2.976645435244161,3.293657008613939,2.0,30,0.09624911535739561,0.3453644727530078,0.10261854210898796,0.4557678697806086,0.33121019108280253,13.05189561843872
GT,sample_z640_y384_x256.npy,..\dataset\NPY\Bentheimer\sample_z640_y384_x256.npy,256x256x256,0.7732387185096741,0.22676128149032593,True,0.2265465259552002,34,3,1349,1852,2.7457375833951074,3.0385561936013126,2.0,19,0.09636767976278725,0.34840622683469236,0.10971089696071164,0.44551519644180876,0.3217197924388436,12.262537717819214
GT,sample_z640_y384_x384.npy,..\dataset\NPY\Bentheimer\sample_z640_y384_x384.npy,256x256x256,0.7575613260269165,0.2424386739730835,True,0.24221515655517578,34,3,1497,2067,2.7615230460921842,3.0486725663716814,2.0,40,0.09418837675350701,0.36138944555778224,0.10888443553774214,0.4355377421509686,0.31596526386105545,13.526852130889893
GT,sample_z640_y384_x512.npy,..\dataset\NPY\Bentheimer\sample_z640_y384_x512.npy,256x256x256,0.7351762652397156,0.2648237347602844,True,0.2645893692970276,34,3,1543,2219,2.876215165262476,3.202020202020202,2.0,35,0.101749837977965,0.34543097861309136,0.1101749837977965,0.4426441996111471,0.3208036292935839,14.24233865737915
GT,sample_z640_y384_x640.npy,..\dataset\NPY\Bentheimer\sample_z640_y384_x640.npy,256x256x256,0.7282946705818176,0.2717053294181824,True,0.2714448571205139,34,3,1542,2223,2.8832684824902723,3.2595307917888565,2.0,26,0.11543450064850844,0.3463035019455253,0.10505836575875487,0.43320363164721143,0.321011673151751,13.774633646011353
GT,sample_z640_y512_x0.npy,..\dataset\NPY\Bentheimer\sample_z640_y512_x0.npy,256x256x256,0.7210884690284729,0.2789115309715271,True,0.27872753143310547,34,3,1274,1890,2.967032967032967,3.2390745501285347,2.0,25,0.08398744113029827,0.3602825745682888,0.08398744113029827,0.4717425431711146,0.34301412872841447,13.56128215789795
GT,sample_z640_y512_x128.npy,..\dataset\NPY\Bentheimer\sample_z640_y512_x128.npy,256x256x256,0.7202745676040649,0.27972543239593506,True,0.27952760457992554,34,3,1321,1949,2.9507948523845573,3.2537562604340566,2.0,22,0.093111279333838,0.34065102195306585,0.10446631339894019,0.46177138531415596,0.323996971990916,14.103788614273071
GT,sample_z640_y512_x256.npy,..\dataset\NPY\Bentheimer\sample_z640_y512_x256.npy,256x256x256,0.7543483972549438,0.24565160274505615,True,0.24543464183807373,34,3,1487,2174,2.9240080699394753,3.2159763313609466,2.0,22,0.09078681909885676,0.32481506388702086,0.1183591123066577,0.4660390047074647,0.33221250840618693,14.44429349899292
GT,sample_z640_y512_x384.npy,..\dataset\NPY\Bentheimer\sample_z640_y512_x384.npy,256x256x256,0.7668527364730835,0.2331472635269165,True,0.23290115594863892,34,3,1593,2306,2.8951663527934715,3.213937282229965,2.0,22,0.09918392969240426,0.3389830508474576,0.10608913998744507,0.455743879472693,0.33207784055241685,13.21028757095337
GT,sample_z640_y512_x512.npy,..\dataset\NPY\Bentheimer\sample_z640_y512_x512.npy,256x256x256,0.7377193570137024,0.2622806429862976,True,0.26201921701431274,34,3,1640,2334,2.846341463414634,3.1950718685831623,2.0,24,0.10914634146341463,0.3402439024390244,0.10426829268292682,0.44634146341463415,0.3195121951219512,14.184674978256226
GT,sample_z640_y512_x640.npy,..\dataset\NPY\Bentheimer\sample_z640_y512_x640.npy,256x256x256,0.7376685738563538,0.26233142614364624,True,0.2620474696159363,34,3,1500,2027,2.7026666666666666,3.0550113036925395,2.0,27,0.11533333333333333,0.3566666666666667,0.11733333333333333,0.4106666666666667,0.2846666666666667,15.29028606414795
GT,sample_z640_y640_x0.npy,..\dataset\NPY\Bentheimer\sample_z640_y640_x0.npy,256x256x256,0.7410191893577576,0.25898081064224243,True,0.2587868571281433,34,3,1390,2030,2.920863309352518,3.2094861660079053,2.0,30,0.08992805755395683,0.3510791366906475,0.08920863309352518,0.4697841726618705,0.3424460431654676,12.845274448394775
GT,sample_z640_y640_x128.npy,..\dataset\NPY\Bentheimer\sample_z640_y640_x128.npy,256x256x256,0.7172132730484009,0.2827867269515991,True,0.2825995683670044,34,3,1470,2201,2.994557823129252,3.265578635014837,2.0,30,0.08299319727891157,0.35374149659863946,0.09319727891156462,0.47006802721088436,0.34217687074829933,13.258302927017212
GT,sample_z640_y640_x256.npy,..\dataset\NPY\Bentheimer\sample_z640_y640_x256.npy,256x256x256,0.750278651714325,0.24972134828567505,True,0.24949568510055542,34,3,1659,2506,3.021097046413502,3.3082508250825082,2.0,25,0.0867992766726944,0.3206751054852321,0.10669077757685352,0.48583484026522,0.352622061482821,13.463226318359375
GT,sample_z640_y640_x384.npy,..\dataset\NPY\Bentheimer\sample_z640_y640_x384.npy,256x256x256,0.7553681135177612,0.24463188648223877,True,0.24438685178756714,34,3,1698,2625,3.091872791519435,3.4068786502271253,2.0,29,0.09246171967020024,0.32567726737338043,0.0977620730270907,0.4840989399293286,0.3510011778563015,13.232454299926758
GT,sample_z640_y640_x512.npy,..\dataset\NPY\Bentheimer\sample_z640_y640_x512.npy,256x256x256,0.7345139980316162,0.2654860019683838,True,0.26524221897125244,34,3,1773,2657,2.997179921037789,3.33166144200627,2.0,29,0.10039481105470953,0.3248730964467005,0.1116751269035533,0.4630569655950367,0.33784545967287083,14.506810426712036
GT,sample_z640_y640_x640.npy,..\dataset\NPY\Bentheimer\sample_z640_y640_x640.npy,256x256x256,0.7416127920150757,0.2583872079849243,True,0.2581173777580261,34,3,1656,2261,2.7306763285024154,3.0845839017735335,2.0,29,0.11473429951690821,0.3351449275362319,0.1286231884057971,0.4214975845410628,0.2922705314009662,15.955620050430298
Gen,sample_000,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_000,256x256x256,0.28468596935272217,0.28468596935272217,False,0.28468596935272217,34,3,1313,2115,3.2216298552932217,3.2463545663852647,3.0,31,0.007616146230007616,0.357958872810358,0.12718964204112718,0.5072353389185073,0.3602437166793602,15.21051812171936
Gen,sample_001,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_001,256x256x256,0.2648531198501587,0.2648531198501587,False,0.2648531198501587,34,3,1309,2034,3.1077158135981664,3.1340523882896765,2.0,18,0.008403361344537815,0.36134453781512604,0.1497326203208556,0.4805194805194805,0.3407181054239878,15.173810720443726
Gen,sample_002,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_002,256x256x256,0.24676358699798584,0.24676358699798584,False,0.24676358699798584,34,3,1408,2210,3.1392045454545454,3.152639087018545,3.0,18,0.004261363636363636,0.33948863636363635,0.1434659090909091,0.5127840909090909,0.36079545454545453,15.170759201049805
Gen,sample_003,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_003,256x256x256,0.2988256812095642,0.2988256812095642,False,0.2988256812095642,34,3,1336,2170,3.248502994011976,3.2680722891566263,3.0,24,0.005988023952095809,0.3502994011976048,0.13248502994011976,0.5112275449101796,0.36751497005988026,15.756661415100098
Gen,sample_004,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_004,256x256x256,0.26125568151474,0.26125568151474,False,0.26125568151474,34,3,1307,1985,3.037490436113236,3.058551617873652,2.0,19,0.006885998469778117,0.35577658760520275,0.14613618974751338,0.4912012241775057,0.32364192807957154,15.589514970779419
Gen,sample_005,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_005,256x256x256,0.26932263374328613,0.26932263374328613,False,0.26932263374328613,34,3,1340,2148,3.2059701492537314,3.2131637995512343,2.0,20,0.002238805970149254,0.35895522388059703,0.13955223880597015,0.4992537313432836,0.35149253731343283,15.03038763999939
Gen,sample_006,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_006,256x256x256,0.2878565788269043,0.2878565788269043,False,0.2878565788269043,34,3,1339,2085,3.114264376400299,3.1353383458646618,2.0,20,0.006721433905899925,0.3554891710231516,0.15235250186706498,0.4854368932038835,0.33607169529499625,16.173134088516235
Gen,sample_007,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_007,256x256x256,0.249891996383667,0.249891996383667,False,0.249891996383667,34,3,1291,1944,3.011618900077459,3.0327613104524183,3.0,17,0.006971340046475601,0.3439194422927963,0.14794732765298219,0.5011618900077459,0.3245546088303641,15.030254125595093
Gen,sample_008,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_008,256x256x256,0.2601911425590515,0.2601911425590515,False,0.26019006967544556,34,3,1366,2196,3.2152269399707176,3.241328413284133,3.0,22,0.008052708638360176,0.34480234260614934,0.12884333821376281,0.5183016105417276,0.3689604685212299,15.02558445930481
Gen,sample_009,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_009,256x256x256,0.27638936042785645,0.27638936042785645,False,0.27638936042785645,34,3,1253,1987,3.171588188347965,3.1868484362469927,3.0,17,0.004788507581803671,0.3455706304868316,0.1452513966480447,0.5043894652833201,0.35195530726256985,15.463673830032349
Gen,sample_010,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_010,256x256x256,0.28157925605773926,0.28157925605773926,False,0.28157925605773926,34,3,1288,2066,3.2080745341614905,3.235708692247455,3.0,18,0.008540372670807454,0.3408385093167702,0.1358695652173913,0.514751552795031,0.3532608695652174,14.935815334320068
Gen,sample_011,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_011,256x256x256,0.21408408880233765,0.21408408880233765,False,0.2140827178955078,34,3,1376,2007,2.917151162790698,2.940659340659341,2.0,16,0.007994186046511628,0.34738372093023256,0.1693313953488372,0.4752906976744186,0.313953488372093,14.514938116073608
Gen,sample_012,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_012,256x256x256,0.2606198191642761,0.2606198191642761,False,0.2606198191642761,34,3,1225,1872,3.0563265306122447,3.0789473684210527,2.0,16,0.007346938775510204,0.35428571428571426,0.1526530612244898,0.4857142857142857,0.32571428571428573,15.299041032791138
Gen,sample_013,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_013,256x256x256,0.2728586792945862,0.2728586792945862,False,0.2728586792945862,34,3,1330,2104,3.1639097744360902,3.171062547098719,3.0,20,0.002255639097744361,0.3383458646616541,0.15639097744360902,0.5030075187969925,0.3511278195488722,15.717071533203125
Gen,sample_014,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_014,256x256x256,0.28383898735046387,0.28383898735046387,False,0.28383898735046387,34,3,1324,2150,3.2477341389728096,3.2649962034927866,3.0,22,0.005287009063444109,0.3474320241691843,0.13670694864048338,0.5105740181268882,0.3580060422960725,15.727495193481445
Gen,sample_015,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_015,256x256x256,0.27753716707229614,0.27753716707229614,False,0.27753710746765137,34,3,1356,2108,3.1091445427728615,3.1322436849925706,2.0,22,0.007374631268436578,0.35988200589970504,0.13938053097345132,0.49336283185840707,0.3355457227138643,15.693605422973633
Gen,sample_016,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_016,256x256x256,0.2543599605560303,0.2543599605560303,False,0.2543596625328064,34,3,1362,2116,3.1071953010279003,3.1278640059127865,2.0,23,0.006607929515418502,0.35609397944199705,0.1512481644640235,0.48604992657856094,0.34287812041116006,15.352930784225464
Gen,sample_017,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_017,256x256x256,0.2699490189552307,0.2699490189552307,False,0.2699490189552307,34,3,1297,2076,3.2012336160370083,3.218604651162791,3.0,23,0.005397070161912105,0.3454124903623747,0.1395528141865844,0.5096376252891287,0.3415574402467232,15.111215353012085
Gen,sample_018,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_018,256x256x256,0.24669033288955688,0.24669033288955688,False,0.24669033288955688,34,3,1418,2274,3.2073342736248236,3.2301136363636362,3.0,21,0.007052186177715092,0.3328631875881523,0.1466854724964739,0.5133991537376587,0.35684062059238364,15.488952398300171
Gen,sample_019,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_019,256x256x256,0.24798190593719482,0.24798190593719482,False,0.247979998588562,34,3,1359,2047,3.0125091979396617,3.02140221402214,2.0,25,0.0029433406916850625,0.351729212656365,0.16335540838852097,0.481972038263429,0.3208241353936718,15.139317274093628
Gen,sample_020,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_020,256x256x256,0.2648882269859314,0.2648882269859314,False,0.2648882269859314,34,3,1380,2186,3.1681159420289857,3.1796363636363636,3.0,21,0.0036231884057971015,0.34347826086956523,0.14855072463768115,0.5043478260869565,0.34782608695652173,15.018629789352417
Gen,sample_021,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_021,256x256x256,0.2784714698791504,0.2784714698791504,False,0.2784714698791504,34,3,1328,2153,3.2424698795180724,3.2522658610271904,3.0,22,0.0030120481927710845,0.34789156626506024,0.13403614457831325,0.5150602409638554,0.3689759036144578,15.28594446182251
Gen,sample_022,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_022,256x256x256,0.24668043851852417,0.24668043851852417,False,0.24668043851852417,34,3,1342,2073,3.089418777943368,3.107946026986507,2.0,22,0.005961251862891207,0.3390461997019374,0.15946348733233978,0.49552906110283157,0.3502235469448584,15.12862229347229
Gen,sample_023,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_023,256x256x256,0.2738768458366394,0.2738768458366394,False,0.2738768458366394,34,3,1278,1995,3.1220657276995305,3.1367924528301887,2.0,16,0.004694835680751174,0.3568075117370892,0.14084507042253522,0.49765258215962443,0.35289514866979654,15.71303391456604
Gen,sample_024,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_024,256x256x256,0.2657740116119385,0.2657740116119385,False,0.2657740116119385,34,3,1328,2001,3.01355421686747,3.029523088569266,2.0,18,0.005271084337349397,0.35768072289156627,0.14533132530120482,0.4917168674698795,0.32680722891566266,14.998889923095703
Gen,sample_025,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_025,256x256x256,0.27222347259521484,0.27222347259521484,False,0.27222150564193726,34,3,1294,1972,3.047913446676971,3.059736229635376,2.0,17,0.0038639876352395673,0.3670788253477589,0.1545595054095827,0.47449768160741884,0.33462132921174653,15.814603328704834
Gen,sample_026,..\samples\Bentheimer\resolution_256\phi_cond_samples\sample_026,256x256x256,0.26838499307632446,0.26838499307632446,False,0.26838499307632446,34,3,1327,2075,3.127354935945742,3.143939393939394,2.0,21,0.0052750565184626974,0.37226827430293896,0.14167294649585532,0.48078372268274305,0.33911077618688773,15.44806718826294
